2010.03.16,00:00,123.73900,124.59400,123.21400,124.29200,111232
2010.03.17,00:00,124.29000,125.05400,123.90000,124.03000,101759
2010.03.18,00:00,124.03100,124.24600,122.63200,122.93600,118734
2010.03.19,00:00,122.93500,123.33500,122.23900,122.50400,93002
2010.03.21,00:00,122.52000,122.56700,122.40700,122.47900,981
2010.03.22,00:00,122.47800,122.61200,121.04700,122.17500,81763
2010.03.23,00:00,122.17600,122.59500,121.73500,122.04200,91737
2010.03.24,00:00,122.04300,123.01300,121.40600,122.78700,125290
2010.03.25,00:00,122.78800,123.88500,122.25400,123.11300,116102
2010.03.26,00:00,123.11200,124.18500,122.96000,124.05000,106596
2010.03.28,00:00,124.39000,124.60700,124.35600,124.55500,1910
2010.03.29,00:00,124.55000,125.06200,124.08400,124.64700,119820
2010.03.30,00:00,124.65000,125.44100,124.16300,124.40600,127334
2010.03.31,00:00,124.40800,126.54900,124.39600,126.26200,155666
2010.04.01,00:00,126.26100,127.53600,125.94700,127.47400,135256
2010.04.02,00:00,127.47200,127.90200,126.84700,127.72200,81915
2010.04.04,00:00,127.70700,127.81100,127.62900,127.77900,604
2010.04.05,00:00,127.78000,127.91100,126.91700,127.23100,71935
2010.04.06,00:00,127.22900,127.35500,125.33900,125.65300,123551
2010.04.07,00:00,125.65200,126.13900,124.46300,124.53600,119779
2010.04.08,00:00,124.53500,124.82600,123.41400,124.74100,122126
2010.04.09,00:00,124.74200,125.80700,124.66500,125.76800,103931
2010.04.11,00:00,126.43100,126.66900,126.40100,126.59300,199
2010.04.12,00:00,126.94300,127.44100,126.56400,126.70800,118033
2010.04.13,00:00,126.71700,127.06100,125.68500,126.85600,127416
2010.04.14,00:00,126.85500,127.66300,126.76800,127.27300,132168
2010.04.15,00:00,127.26900,127.65100,125.80500,126.25200,124665
2010.04.16,00:00,126.25300,126.41000,123.85000,124.43600,145801
2010.04.19,00:00,123.72400,124.65300,123.13100,124.62100,134962
2010.04.20,00:00,124.62900,125.60500,124.46800,125.21500,117786
2010.04.21,00:00,125.21000,125.51800,124.26600,124.75500,126090
2010.04.22,00:00,124.75000,125.16200,123.30300,124.25600,139664
2010.04.23,00:00,124.23700,126.03500,123.39700,125.75700,138603
2010.04.26,00:00,125.45700,126.28400,125.03700,125.71400,118501
2010.04.27,00:00,125.71200,125.97400,122.54200,122.86100,137178
2010.04.28,00:00,122.86500,124.90100,122.34500,124.28800,186973
2010.04.29,00:00,124.28700,124.86800,123.73500,124.41400,141662
2010.04.30,00:00,124.41500,125.94000,124.31200,124.75300,169587
2010.05.03,00:00,125.36200,125.44500,123.97100,124.72000,116619
2010.05.04,00:00,124.71900,125.43700,122.61700,122.75600,158370
2010.05.05,00:00,122.75700,123.36700,119.93000,120.19200,162773
2010.05.06,00:00,120.19600,120.70100,110.51200,114.30800,181175
2010.05.07,00:00,114.30700,118.79800,113.61800,116.80500,246567
2010.05.10,00:00,119.40500,122.27600,118.07400,119.26900,233366
2010.05.11,00:00,119.26800,119.40400,116.88400,117.27700,193404
2010.05.12,00:00,117.27100,118.42100,116.55700,117.60600,166298
2010.05.13,00:00,117.60300,118.71300,116.02300,116.24500,147789
2010.05.14,00:00,116.23800,117.00200,113.48300,114.28700,157302
2010.05.17,00:00,113.84600,114.89200,112.45500,114.74600,185996
2010.05.18,00:00,114.74800,115.47700,112.07600,112.53800,166597
2010.05.19,00:00,112.54900,113.93300,110.84100,113.83200,209317
2010.05.20,00:00,113.82700,114.10400,109.51200,111.96900,183880
2010.05.21,00:00,111.96300,114.39600,111.00900,113.15000,231809
2010.05.24,00:00,113.21300,113.38800,111.21100,111.69200,160064
2010.05.25,00:00,111.69500,111.69900,108.81000,111.36600,204151
2010.05.26,00:00,111.36400,111.96300,109.39600,109.50500,185011
2010.05.27,00:00,109.50200,112.74800,109.19000,112.51900,183572
2010.05.28,00:00,112.52000,113.66700,111.34400,111.74200,168331
2010.05.31,00:00,111.65200,112.90500,111.56300,112.29000,104874
2010.06.01,00:00,112.28800,112.82000,109.73900,111.19400,166855
2010.06.02,00:00,111.19300,113.05100,110.99300,112.84800,170608
2010.06.03,00:00,112.85100,114.13900,112.10800,112.73300,169833
2010.06.04,00:00,112.73100,113.35700,109.38300,109.96800,152603
2010.06.07,00:00,109.41300,110.28500,108.05500,108.93500,191850
2010.06.08,00:00,108.93800,110.04300,108.31900,109.48100,175074
2010.06.09,00:00,109.48500,110.57700,108.84400,109.34700,150595
2010.06.10,00:00,109.34600,110.83800,108.95800,110.75000,174385
2010.06.11,00:00,110.75100,111.37500,110.27200,110.97600,153418
2010.06.14,00:00,111.42900,112.85400,111.07900,111.90300,129796
2010.06.15,00:00,111.90100,113.03300,110.85100,112.76800,166623
2010.06.16,00:00,112.76900,113.30100,111.70500,112.54900,145010
2010.06.17,00:00,112.54800,113.17300,111.63100,112.72800,129935
2010.06.18,00:00,112.72700,112.79000,111.90600,112.36400,104113
2010.06.21,00:00,112.41800,113.38800,111.83100,112.14300,140196
2010.06.22,00:00,112.14600,112.45700,110.84100,111.11400,129212
2010.06.23,00:00,111.11600,111.35600,109.87800,110.54400,105895
2010.06.24,00:00,110.54300,110.98900,109.52000,110.50600,117325
2010.06.25,00:00,110.50500,110.87000,109.56100,110.35800,112397
2010.06.28,00:00,110.47800,110.79400,109.57900,109.69500,103371
2010.06.29,00:00,109.69000,109.85000,107.30200,107.97100,114192
2010.06.30,00:00,107.97000,109.10800,107.66800,108.19100,125293
2010.07.01,00:00,108.19000,109.80000,107.48300,109.70800,159044
2010.07.02,00:00,109.72000,110.71000,109.45000,110.23200,127673
2010.07.05,00:00,110.19400,110.40800,109.68600,110.02200,73712
2010.07.06,00:00,110.02700,110.83200,109.12600,110.48100,130167
